id,user_id,plan_id,product,plan_name,billing_period,amount_cents,discount_cents,status,quantity,trial_start_date,trial_end_date,current_period_start,current_period_end,cancel_at_period_end,canceled_at,ended_at,created_at,updated_at,stripe_subscription_id,promo_code,payment_method,deleted_at
493,507,5,teamchat,professional,monthly,4999,0,canceled,19,,,2023-11-20,2023-12-20,True,2024-01-28T14:00:14,2024-02-27T14:00:14,2023-11-20T20:10:53,2023-11-20T20:10:53,sub_184ed90449354bc7822bc098,,card,
494,509,13,cloudsync,professional,annual,29990,0,active,2,,,2025-01-10,2026-01-10,False,,,2025-01-10T19:31:47,2025-01-10T19:31:47,sub_a41e7288eb3a4ba195090382,,invoice,
495,510,15,datahub,enterprise,annual,199990,0,trial,20,2024-04-08,2024-04-22,2024-04-08,2025-04-08,False,,,2024-04-08T17:20:03,2024-04-08T17:20:03,sub_84f9d79183b04068b0794a25,,bank_transfer,
496,513,4,cloudsync,starter,annual,9990,0,canceled,18,,,2023-01-22,2024-01-22,True,2024-08-27T01:32:21,2024-09-26T01:32:21,2023-01-22T02:54:18,2023-01-22T02:54:18,sub_bd7ed25b9c1f43cd9cd94ea8,,bank_transfer,
497,514,8,cloudsync,professional,monthly,2999,0,canceled,4,,,2024-07-05,2024-08-04,True,2025-04-05T07:56:56,2025-05-05T07:56:56,2024-07-05T22:03:54,2024-07-05T22:03:54,sub_4351300665c24b67848715bc,,invoice,
498,517,10,teamchat,professional,annual,49990,0,canceled,20,,,2024-03-28,2025-03-28,True,2024-07-16T10:32:17,2024-08-15T10:32:17,2024-03-28T03:50:51,2024-03-28T03:50:51,sub_453917fcebd34d509bccfb8e,,invoice,
499,517,2,cloudsync,professional,monthly,2999,639,canceled,13,,,2024-03-27,2024-04-26,True,2025-06-08T08:54:58,2025-07-08T08:54:58,2024-03-27T03:50:51,2024-03-27T03:50:51,sub_421d5a17d85746178f653f7b,PROMO77,card,
500,517,6,datahub,starter,monthly,1999,208,active,4,,,2024-03-29,2024-04-28,False,,,2024-03-29T03:50:51,2024-03-29T03:50:51,sub_75142e732e944a378d7c7275,PROMO59,card,
501,518,2,teamchat,starter,monthly,1499,0,canceled,2,,,2024-06-29,2024-07-29,True,2025-04-10T21:58:13,2025-05-10T21:58:13,2024-06-29T01:04:55,2024-06-29T01:04:55,sub_d39e861ef2884376bc77be72,,invoice,
502,519,11,cloudsync,professional,monthly,2999,0,active,14,,,2025-07-21,2025-08-20,False,,,2025-07-21T11:13:10,2025-07-21T11:13:10,sub_58159d4cd7a24e60af57aad9,,card,
503,519,5,datahub,enterprise,monthly,19999,0,active,5,,,2025-07-18,2025-08-17,False,,,2025-07-18T11:13:10,2025-07-18T11:13:10,sub_45b758126f9c4b00b862c0b2,,invoice,
504,520,18,cloudsync,professional,annual,29990,1657,trial,3,2025-03-30,2025-04-13,2025-03-30,2026-03-30,False,,,2025-03-30T00:00:16,2025-03-30T00:00:16,sub_bf74cf09fac8459189963262,PROMO90,bank_transfer,
505,520,6,teamchat,professional,annual,49990,0,trial,7,2025-03-31,2025-04-14,2025-03-31,2026-03-31,False,,,2025-03-31T00:00:16,2025-03-31T00:00:16,sub_a16ac361fa9349779da6603f,,invoice,
506,521,8,datahub,professional,monthly,5999,452,active,4,,,2023-07-21,2023-08-20,False,,,2023-07-21T17:09:02,2023-07-21T17:09:02,sub_8f64a45c9540470fba76cc14,PROMO50,invoice,
507,525,18,datahub,professional,annual,59990,0,active,15,,,2023-08-19,2024-08-18,False,,,2023-08-19T04:02:55,2023-08-19T04:02:55,sub_44756902e511404d9053fa78,,card,
508,525,3,datahub,professional,monthly,5999,591,active,14,,,2023-08-21,2023-09-20,False,,,2023-08-21T04:02:55,2023-08-21T04:02:55,sub_fdba87ae3a434e32a80ee3e7,PROMO61,bank_transfer,
509,527,8,datahub,professional,monthly,5999,0,active,10,,,2025-08-05,2025-09-04,False,,,2025-08-05T03:25:09,2025-08-05T03:25:09,sub_8505929edab14616909e5e12,,card,
510,528,17,cloudsync,enterprise,monthly,9999,0,canceled,8,,,2024-01-05,2024-02-04,True,2024-04-17T15:05:20,2024-05-17T15:05:20,2024-01-05T13:43:41,2024-01-05T13:43:41,sub_825582d37a574427a45da37d,,card,
511,529,10,cloudsync,enterprise,monthly,9999,299,canceled,10,,,2025-06-16,2025-07-16,True,2025-08-03T14:48:05,2025-09-02T14:48:05,2025-06-16T08:03:22,2025-06-16T08:03:22,sub_198bf4a2c9cb4ce8b12275f3,PROMO44,card,
512,529,12,teamchat,enterprise,annual,149990,0,active,1,,,2025-06-12,2026-06-12,False,,,2025-06-12T08:03:22,2025-06-12T08:03:22,sub_45a5e7345c7b4011a789fdef,,bank_transfer,
513,530,9,teamchat,enterprise,monthly,14999,1874,active,1,,,2024-09-26,2024-10-26,False,,,2024-09-26T20:21:46,2024-09-26T20:21:46,sub_e3dd50299350481f940b9ef6,PROMO88,bank_transfer,
514,532,11,datahub,enterprise,monthly,19999,0,active,3,,,2025-03-18,2025-04-17,False,,,2025-03-18T07:28:57,2025-03-18T07:28:57,sub_aa84e113f2544920a6a8b950,,bank_transfer,
515,533,6,cloudsync,professional,monthly,2999,0,active,19,,,2023-04-08,2023-05-08,False,,,2023-04-08T19:46:30,2023-04-08T19:46:30,sub_6531613690ed415caaf67b73,,bank_transfer,
516,534,6,cloudsync,starter,annual,9990,1798,active,19,,,2025-01-17,2026-01-17,False,,,2025-01-17T21:56:32,2025-01-17T21:56:32,sub_7354e651e3bc47ab8b730eb2,PROMO54,card,
517,536,10,cloudsync,starter,monthly,999,234,trial,5,2024-06-27,2024-07-11,2024-06-27,2024-07-27,False,,,2024-06-27T04:32:52,2024-06-27T04:32:52,sub_87f15cf6a7f9408d889901df,PROMO45,bank_transfer,
518,537,10,cloudsync,professional,annual,29990,0,active,17,,,2025-03-31,2026-03-31,False,,,2025-03-31T10:10:29,2025-03-31T10:10:29,sub_7bea4cd7403a4eacb95ce9ba,,bank_transfer,
519,538,9,teamchat,starter,annual,14990,0,canceled,2,,,2023-08-14,2024-08-13,True,2025-12-09T21:36:14,2026-01-08T21:36:14,2023-08-14T12:41:54,2023-08-14T12:41:54,sub_b3ca1fdc04c9449fb092b533,,bank_transfer,
520,538,5,teamchat,professional,annual,49990,0,canceled,18,,,2023-08-11,2024-08-10,True,2024-06-10T20:38:20,2024-07-10T20:38:20,2023-08-11T12:41:54,2023-08-11T12:41:54,sub_f8f2a73bd84f4ea5b1ef74e1,,invoice,
521,538,12,teamchat,starter,annual,14990,0,canceled,6,,,2023-08-13,2024-08-12,True,2023-10-16T06:03:49,2023-11-15T06:03:49,2023-08-13T12:41:54,2023-08-13T12:41:54,sub_15795df6ced84f1894230fe8,,bank_transfer,
522,539,14,datahub,professional,annual,59990,4476,trial,20,2023-03-17,2023-03-31,2023-03-17,2024-03-16,False,,,2023-03-17T23:55:54,2023-03-17T23:55:54,sub_59498bf1178946a8ab027808,PROMO64,invoice,
523,539,11,teamchat,starter,annual,14990,0,trial,2,2023-03-11,2023-03-25,2023-03-11,2024-03-10,False,,,2023-03-11T23:55:54,2023-03-11T23:55:54,sub_45c21c3d1a46495a810aecfc,,invoice,
524,540,18,datahub,starter,monthly,1999,0,canceled,17,,,2023-03-30,2023-04-29,True,2024-10-09T05:57:59,2024-11-08T05:57:59,2023-03-30T17:32:07,2023-03-30T17:32:07,sub_01189025a2ba481f986556de,,invoice,
525,540,18,cloudsync,professional,annual,29990,0,active,20,,,2023-04-05,2024-04-04,False,,,2023-04-05T17:32:07,2023-04-05T17:32:07,sub_f6cd40c2d0be4a839e0d69fd,,bank_transfer,
526,543,1,datahub,starter,annual,19990,0,active,7,,,2023-12-28,2024-12-27,False,,,2023-12-28T10:39:28,2023-12-28T10:39:28,sub_0346551770ef45fb89898069,,bank_transfer,
527,545,11,teamchat,starter,annual,14990,0,active,3,,,2025-10-15,2026-10-15,False,,,2025-10-15T19:30:34,2025-10-15T19:30:34,sub_ae99a96b56f9435fb30669d4,,bank_transfer,
528,545,6,datahub,enterprise,annual,199990,0,active,7,,,2025-10-09,2026-10-09,False,,,2025-10-09T19:30:34,2025-10-09T19:30:34,sub_9071619766ec4e9e96035ccc,,invoice,
529,546,1,teamchat,enterprise,annual,149990,0,canceled,11,,,2024-06-23,2025-06-23,True,2025-02-24T13:57:49,2025-03-26T13:57:49,2024-06-23T11:12:57,2024-06-23T11:12:57,sub_868835937dc2408099cb05be,,invoice,
530,546,6,teamchat,enterprise,monthly,14999,1189,active,18,,,2024-06-25,2024-07-25,False,,,2024-06-25T11:12:57,2024-06-25T11:12:57,sub_ae5c549663f845b0b6e38a7f,PROMO65,card,
531,546,2,teamchat,enterprise,monthly,14999,0,trial,5,2024-06-23,2024-07-07,2024-06-23,2024-07-23,False,,,2024-06-23T11:12:57,2024-06-23T11:12:57,sub_626dfbae75b24e1694efe289,,invoice,
532,548,3,datahub,professional,annual,59990,9253,canceled,14,,,2023-12-30,2024-12-29,True,2025-12-09T02:45:10,2026-01-08T02:45:10,2023-12-30T20:03:51,2023-12-30T20:03:51,sub_e9ff318881b04aecaaa6b176,PROMO41,bank_transfer,
533,548,7,datahub,professional,monthly,5999,1207,trial,11,2023-12-30,2024-01-13,2023-12-30,2024-01-29,False,,,2023-12-30T20:03:51,2023-12-30T20:03:51,sub_656a61a09bf2433e89a5144d,PROMO75,invoice,
534,550,1,cloudsync,starter,annual,9990,0,active,10,,,2025-04-08,2026-04-08,False,,,2025-04-08T06:05:42,2025-04-08T06:05:42,sub_a8c3a4182ae94f229a84fbbe,,bank_transfer,
535,551,14,cloudsync,enterprise,annual,99990,11617,active,5,,,2025-12-30,2026-12-30,False,,,2025-12-30T14:07:49,2025-12-30T14:07:49,sub_f2af61f0e7554783a379efd4,PROMO16,card,
536,551,17,datahub,professional,monthly,5999,0,active,20,,,2025-12-27,2026-01-26,False,,,2025-12-27T14:07:49,2025-12-27T14:07:49,sub_9b6634c06f91487a8834e9c7,,invoice,
537,552,2,cloudsync,starter,monthly,999,0,active,15,,,2024-06-15,2024-07-15,False,,,2024-06-15T21:46:17,2024-06-15T21:46:17,sub_c6114b891f4a43f4b610fe2a,,card,
538,552,14,cloudsync,professional,annual,29990,0,trial,6,2024-06-17,2024-07-01,2024-06-17,2025-06-17,False,,,2024-06-17T21:46:17,2024-06-17T21:46:17,sub_f45d1fdecc2f4396b503eb72,,bank_transfer,
539,553,16,cloudsync,professional,annual,29990,0,active,16,,,2024-03-06,2025-03-06,False,,,2024-03-06T09:48:43,2024-03-06T09:48:43,sub_ad5866b16d864fb0a6f83c3f,,invoice,
540,554,12,teamchat,enterprise,annual,149990,6224,canceled,7,,,2024-08-01,2025-08-01,True,2025-09-25T07:32:43,2025-10-25T07:32:43,2024-08-01T01:28:14,2024-08-01T01:28:14,sub_a66918e03fa74a1f8c2dda90,PROMO67,bank_transfer,
541,554,9,teamchat,professional,monthly,4999,0,active,5,,,2024-07-31,2024-08-30,False,,,2024-07-31T01:28:14,2024-07-31T01:28:14,sub_e162ab277b7e4fb69230ff51,,card,
542,554,3,teamchat,professional,annual,49990,0,active,11,,,2024-08-02,2025-08-02,False,,,2024-08-02T01:28:14,2024-08-02T01:28:14,sub_d7632fa373374b1e9f0e5de6,,invoice,
543,555,12,cloudsync,starter,monthly,999,238,active,13,,,2023-06-30,2023-07-30,False,,,2023-06-30T22:02:30,2023-06-30T22:02:30,sub_12ca5b04696b4da5ac81444e,PROMO55,bank_transfer,
544,556,14,teamchat,enterprise,annual,149990,0,canceled,12,,,2025-05-22,2026-05-22,True,2025-10-28T14:50:30,2025-11-27T14:50:30,2025-05-22T02:05:47,2025-05-22T02:05:47,sub_ef244207b5cd4ea38f1adc6b,,card,
545,557,2,cloudsync,enterprise,monthly,9999,2287,active,9,,,2023-12-05,2024-01-04,False,,,2023-12-05T17:32:51,2023-12-05T17:32:51,sub_61bc2931dca84066a6aeb683,PROMO69,card,
546,558,12,cloudsync,starter,monthly,999,0,trial,14,2024-04-01,2024-04-15,2024-04-01,2024-05-01,False,,,2024-04-01T18:52:14,2024-04-01T18:52:14,sub_486a5e1dd7654f078248fcc4,,card,
547,560,4,datahub,enterprise,annual,199990,0,trial,11,2024-10-27,2024-11-10,2024-10-27,2025-10-27,False,,,2024-10-27T12:34:41,2024-10-27T12:34:41,sub_97270fe4313c409daea71707,,bank_transfer,
548,562,14,teamchat,professional,annual,49990,7659,active,17,,,2023-01-23,2024-01-23,False,,,2023-01-23T04:34:09,2023-01-23T04:34:09,sub_b0f1e03c8d1b4a7ea7446ad0,PROMO72,bank_transfer,
549,562,5,cloudsync,professional,annual,29990,0,active,20,,,2023-01-28,2024-01-28,False,,,2023-01-28T04:34:09,2023-01-28T04:34:09,sub_c4a7e3548c2b47a6945d3e01,,card,
550,563,8,teamchat,professional,annual,49990,10518,active,1,,,2024-02-29,2025-02-28,False,,,2024-02-29T10:16:46,2024-02-29T10:16:46,sub_7f8f51ab43aa45e2bf52c70e,PROMO33,bank_transfer,
551,563,16,datahub,starter,annual,19990,1892,trial,8,2024-03-01,2024-03-15,2024-03-01,2025-03-01,False,,,2024-03-01T10:16:46,2024-03-01T10:16:46,sub_86a07b096c044f42bd175923,PROMO89,bank_transfer,
552,564,2,cloudsync,professional,monthly,2999,0,canceled,10,,,2023-06-09,2023-07-09,True,2025-10-13T04:15:07,2025-11-12T04:15:07,2023-06-09T20:18:38,2023-06-09T20:18:38,sub_f85015d9f1ae465ca5951320,,invoice,
553,564,17,teamchat,professional,monthly,4999,0,canceled,11,,,2023-06-07,2023-07-07,True,2024-08-04T09:09:14,2024-09-03T09:09:14,2023-06-07T20:18:38,2023-06-07T20:18:38,sub_49a5af89dfdc425299aaae49,,card,
554,567,8,cloudsync,professional,annual,29990,1497,canceled,17,,,2024-05-18,2025-05-18,True,2026-01-18T15:06:46,2026-02-17T15:06:46,2024-05-18T22:59:19,2024-05-18T22:59:19,sub_b7890b36834148dbbe1d845e,PROMO71,bank_transfer,
555,569,4,datahub,enterprise,annual,199990,0,canceled,7,,,2025-08-17,2026-08-17,True,2025-12-22T07:17:48,2026-01-21T07:17:48,2025-08-17T19:34:20,2025-08-17T19:34:20,sub_1b9eee8cf6954053be531872,,card,
556,570,11,cloudsync,enterprise,monthly,9999,2911,active,18,,,2025-12-14,2026-01-13,False,,,2025-12-14T03:52:46,2025-12-14T03:52:46,sub_f98aca2b9b9b487c96d1ff35,PROMO20,invoice,
557,570,2,cloudsync,enterprise,annual,99990,0,active,19,,,2025-12-16,2026-12-16,False,,,2025-12-16T03:52:46,2025-12-16T03:52:46,sub_d17902db57db4eb0ad5b3f83,,bank_transfer,
558,571,12,cloudsync,starter,annual,9990,1129,active,20,,,2024-07-29,2025-07-29,False,,,2024-07-29T12:59:49,2024-07-29T12:59:49,sub_e37ef028e54d4b63b04e6189,PROMO32,card,
559,571,2,datahub,starter,monthly,1999,0,canceled,2,,,2024-07-27,2024-08-26,True,2025-11-13T18:43:31,2025-12-13T18:43:31,2024-07-27T12:59:49,2024-07-27T12:59:49,sub_b33429f7de1a49fa8fbacb63,,card,
560,572,6,teamchat,professional,monthly,4999,0,active,4,,,2025-08-18,2025-09-17,False,,,2025-08-18T17:56:19,2025-08-18T17:56:19,sub_8bd82e793b714e53bbadc0df,,bank_transfer,
561,573,3,teamchat,enterprise,monthly,14999,457,trial,17,2024-04-15,2024-04-29,2024-04-15,2024-05-15,False,,,2024-04-15T00:11:30,2024-04-15T00:11:30,sub_12a5a3ca6769463dbd21c60a,PROMO50,card,
562,574,12,cloudsync,starter,annual,9990,0,active,7,,,2025-05-22,2026-05-22,False,,,2025-05-22T16:12:32,2025-05-22T16:12:32,sub_8a9c8875e2964db3865f2298,,card,
563,575,4,cloudsync,starter,monthly,999,0,active,2,,,2025-07-03,2025-08-02,False,,,2025-07-03T14:41:16,2025-07-03T14:41:16,sub_9dcf7457c270445ea4996b7b,,bank_transfer,
564,576,10,teamchat,enterprise,annual,149990,0,active,11,,,2025-09-14,2026-09-14,False,,,2025-09-14T03:37:07,2025-09-14T03:37:07,sub_086ca2ab7e5b4194a41729d8,,invoice,
565,576,2,cloudsync,enterprise,monthly,9999,0,canceled,14,,,2025-09-10,2025-10-10,True,2025-11-30T23:27:57,2025-12-30T23:27:57,2025-09-10T03:37:07,2025-09-10T03:37:07,sub_450901079e414317887d4af8,,invoice,
566,577,13,datahub,starter,monthly,1999,448,trial,20,2023-06-07,2023-06-21,2023-06-07,2023-07-07,False,,,2023-06-07T10:08:54,2023-06-07T10:08:54,sub_7620fa6a97d44696bfec1bcd,PROMO21,card,
567,577,5,cloudsync,enterprise,monthly,9999,0,active,14,,,2023-06-03,2023-07-03,False,,,2023-06-03T10:08:54,2023-06-03T10:08:54,sub_0b9b1464c45a40088f8e3a3c,,bank_transfer,
568,578,13,cloudsync,enterprise,annual,99990,0,trial,20,2025-02-23,2025-03-09,2025-02-23,2026-02-23,False,,,2025-02-23T02:13:59,2025-02-23T02:13:59,sub_601dfbdffade41f4a54731a1,,bank_transfer,
569,579,8,cloudsync,enterprise,monthly,9999,33,canceled,5,,,2025-06-02,2025-07-02,True,2025-08-05T01:54:34,2025-09-04T01:54:34,2025-06-02T13:03:59,2025-06-02T13:03:59,sub_fde4b963b2834cb8b9039a6d,PROMO94,bank_transfer,
570,579,7,datahub,enterprise,annual,199990,0,active,6,,,2025-06-05,2026-06-05,False,,,2025-06-05T13:03:59,2025-06-05T13:03:59,sub_8bdfa801084a4e9bb6fdbe8e,,card,
571,579,7,cloudsync,starter,annual,9990,0,active,18,,,2025-06-02,2026-06-02,False,,,2025-06-02T13:03:59,2025-06-02T13:03:59,sub_3c28256eb07a484dbb5f509d,,invoice,
572,580,17,teamchat,starter,annual,14990,0,canceled,1,,,2023-10-29,2024-10-28,True,2024-02-06T06:35:19,2024-03-07T06:35:19,2023-10-29T20:12:16,2023-10-29T20:12:16,sub_2875686fdddb4919a662382c,,bank_transfer,
573,581,1,datahub,professional,monthly,5999,327,active,14,,,2024-07-24,2024-08-23,False,,,2024-07-24T20:28:57,2024-07-24T20:28:57,sub_6ab04eda5997485f90e5bad3,PROMO55,invoice,
574,581,3,teamchat,professional,annual,49990,349,active,17,,,2024-07-24,2025-07-24,False,,,2024-07-24T20:28:57,2024-07-24T20:28:57,sub_d39170a4e45f4ec58fe3b805,PROMO84,bank_transfer,
575,582,5,datahub,professional,monthly,5999,0,active,8,,,2023-11-24,2023-12-24,False,,,2023-11-24T08:17:06,2023-11-24T08:17:06,sub_1fcd0e713cc7425c94605627,,bank_transfer,
576,583,8,datahub,professional,annual,59990,0,canceled,3,,,2024-06-08,2025-06-08,True,2025-10-28T08:31:01,2025-11-27T08:31:01,2024-06-08T22:59:08,2024-06-08T22:59:08,sub_07cd1936bfb84a1cac0e850a,,card,
577,584,3,teamchat,enterprise,monthly,14999,0,trial,4,2025-01-21,2025-02-04,2025-01-21,2025-02-20,False,,,2025-01-21T15:03:03,2025-01-21T15:03:03,sub_72c17d635a2946b383fd8705,,bank_transfer,
578,584,9,cloudsync,enterprise,annual,99990,0,trial,15,2025-01-19,2025-02-02,2025-01-19,2026-01-19,False,,,2025-01-19T15:03:03,2025-01-19T15:03:03,sub_bfc971458e6b48778c35ba5c,,card,
579,584,17,datahub,enterprise,monthly,19999,1538,active,19,,,2025-01-22,2025-02-21,False,,,2025-01-22T15:03:03,2025-01-22T15:03:03,sub_8a40a0b0a2424e5193a0eae4,PROMO51,bank_transfer,
580,587,10,cloudsync,enterprise,monthly,9999,0,active,15,,,2024-05-27,2024-06-26,False,,,2024-05-27T03:36:47,2024-05-27T03:36:47,sub_4d76f76278a74449ba566f80,,card,
581,588,13,cloudsync,enterprise,annual,99990,3782,active,16,,,2023-05-08,2024-05-07,False,,,2023-05-08T00:49:14,2023-05-08T00:49:14,sub_50c1fded9f0e47748c38f53b,PROMO11,bank_transfer,
582,590,18,datahub,enterprise,annual,199990,0,active,6,,,2025-11-12,2026-11-12,False,,,2025-11-12T02:40:40,2025-11-12T02:40:40,sub_28476e723f84479ba5fb3fbd,,card,
583,591,14,datahub,starter,monthly,1999,308,active,18,,,2023-08-25,2023-09-24,False,,,2023-08-25T14:50:31,2023-08-25T14:50:31,sub_971578be423f4b9599c16c9b,PROMO48,bank_transfer,
584,592,16,teamchat,enterprise,annual,149990,0,active,9,,,2023-02-06,2024-02-06,False,,,2023-02-06T13:16:29,2023-02-06T13:16:29,sub_f31a9ba1838246ed99e42c5e,,bank_transfer,
585,594,12,teamchat,starter,monthly,1499,0,active,11,,,2024-02-07,2024-03-08,False,,,2024-02-07T00:21:37,2024-02-07T00:21:37,sub_88811d84a6f64b8faf2a5e3d,,bank_transfer,
586,595,10,datahub,enterprise,annual,199990,3862,active,17,,,2024-03-22,2025-03-22,False,,,2024-03-22T14:18:29,2024-03-22T14:18:29,sub_c7f60f0948424c7e911f2e03,PROMO59,bank_transfer,
587,595,16,cloudsync,professional,annual,29990,0,canceled,14,,,2024-03-23,2025-03-23,True,2025-09-10T22:51:38,2025-10-10T22:51:38,2024-03-23T14:18:29,2024-03-23T14:18:29,sub_c1eea0f408ce41d2bd11030c,,invoice,
588,596,4,teamchat,professional,annual,49990,0,canceled,20,,,2025-08-05,2026-08-05,True,2025-11-28T04:04:07,2025-12-28T04:04:07,2025-08-05T12:57:09,2025-08-05T12:57:09,sub_21a2e7bad92840e78f1e92d7,,invoice,
589,597,4,cloudsync,enterprise,monthly,9999,183,active,13,,,2025-06-06,2025-07-06,False,,,2025-06-06T12:06:11,2025-06-06T12:06:11,sub_3857689e88544da483698832,PROMO34,card,
590,599,17,datahub,enterprise,monthly,19999,0,trial,9,2024-03-11,2024-03-25,2024-03-11,2024-04-10,False,,,2024-03-11T05:23:22,2024-03-11T05:23:22,sub_77a359217c9e4793a01d7d8e,,bank_transfer,
591,600,9,datahub,enterprise,monthly,19999,0,active,14,,,2023-10-02,2023-11-01,False,,,2023-10-02T14:42:57,2023-10-02T14:42:57,sub_818543abb97a461fa18da812,,bank_transfer,
592,601,3,datahub,enterprise,monthly,19999,0,active,11,,,2023-05-26,2023-06-25,False,,,2023-05-26T07:28:28,2023-05-26T07:28:28,sub_ad79f975bc8249e6bd8709c4,,card,
593,601,12,teamchat,enterprise,monthly,14999,469,active,11,,,2023-05-27,2023-06-26,False,,,2023-05-27T07:28:28,2023-05-27T07:28:28,sub_e5b0f635351044db90d2ed74,PROMO43,invoice,
594,601,14,teamchat,starter,annual,14990,0,canceled,16,,,2023-05-25,2024-05-24,True,2023-08-26T20:26:43,2023-09-25T20:26:43,2023-05-25T07:28:28,2023-05-25T07:28:28,sub_5529fdec5c074f6992ada7a3,,invoice,
595,602,10,teamchat,enterprise,monthly,14999,0,active,20,,,2025-12-05,2026-01-04,False,,,2025-12-05T01:06:20,2025-12-05T01:06:20,sub_8a350bc39bb647babee9b952,,bank_transfer,
596,602,17,cloudsync,starter,monthly,999,0,canceled,12,,,2025-12-03,2026-01-02,True,2026-01-18T14:51:56,2026-02-17T14:51:56,2025-12-03T01:06:20,2025-12-03T01:06:20,sub_c1b7f7f81b484e94a28b9595,,bank_transfer,
597,604,15,teamchat,professional,monthly,4999,0,trial,11,2023-06-26,2023-07-10,2023-06-26,2023-07-26,False,,,2023-06-26T15:35:58,2023-06-26T15:35:58,sub_ba1dac0320b94bd6ba44aed1,,invoice,
598,604,13,datahub,starter,monthly,1999,0,active,16,,,2023-06-25,2023-07-25,False,,,2023-06-25T15:35:58,2023-06-25T15:35:58,sub_453dc1da96864dc4be914f17,,bank_transfer,
599,605,4,teamchat,starter,annual,14990,369,trial,20,2025-12-22,2026-01-05,2025-12-22,2026-12-22,False,,,2025-12-22T17:32:58,2025-12-22T17:32:58,sub_644fbd5f094243249ded3042,PROMO74,card,
600,606,4,cloudsync,starter,annual,9990,0,active,14,,,2025-12-19,2026-12-19,False,,,2025-12-19T18:33:16,2025-12-19T18:33:16,sub_d1fb068acbb747d4ac5c3421,,invoice,
601,607,2,datahub,starter,annual,19990,3492,active,16,,,2024-06-25,2025-06-25,False,,,2024-06-25T17:12:39,2024-06-25T17:12:39,sub_dceb8327542c43ef9426ec28,PROMO12,invoice,
602,608,16,teamchat,enterprise,monthly,14999,0,canceled,4,,,2023-07-09,2023-08-08,True,2025-11-20T01:07:21,2025-12-20T01:07:21,2023-07-09T18:41:28,2023-07-09T18:41:28,sub_a6a21ac4a7f54784abf1e2d8,,invoice,
603,608,2,teamchat,enterprise,monthly,14999,3863,canceled,16,,,2023-07-07,2023-08-06,True,2024-09-22T10:09:02,2024-10-22T10:09:02,2023-07-07T18:41:28,2023-07-07T18:41:28,sub_a41eba49f2b642b4bc73d707,PROMO61,bank_transfer,
604,610,11,teamchat,enterprise,annual,149990,0,active,9,,,2023-11-26,2024-11-25,False,,,2023-11-26T16:48:43,2023-11-26T16:48:43,sub_763fedb2c1bb4b578090f024,,invoice,
605,611,18,teamchat,enterprise,annual,149990,0,canceled,16,,,2025-01-29,2026-01-29,True,2025-11-11T22:03:15,2025-12-11T22:03:15,2025-01-29T21:16:33,2025-01-29T21:16:33,sub_18da372413d640f288a22456,,card,
606,613,4,datahub,professional,annual,59990,8778,active,13,,,2024-04-22,2025-04-22,False,,,2024-04-22T05:50:20,2024-04-22T05:50:20,sub_abc1febd36a14aa7b35c7cef,PROMO78,invoice,
607,614,18,cloudsync,enterprise,annual,99990,0,active,1,,,2024-09-09,2025-09-09,False,,,2024-09-09T12:53:50,2024-09-09T12:53:50,sub_0593213e4f634811ae9f9d0a,,bank_transfer,
608,615,5,teamchat,professional,annual,49990,0,active,17,,,2024-12-06,2025-12-06,False,,,2024-12-06T14:19:29,2024-12-06T14:19:29,sub_ddb46c78103b44689288fcc3,,invoice,
609,615,10,datahub,enterprise,monthly,19999,0,active,15,,,2024-12-02,2025-01-01,False,,,2024-12-02T14:19:29,2024-12-02T14:19:29,sub_7753662e0ea64bb9be826c74,,card,
610,616,8,teamchat,professional,annual,49990,0,canceled,10,,,2024-08-04,2025-08-04,True,2025-12-05T08:05:09,2026-01-04T08:05:09,2024-08-04T04:09:51,2024-08-04T04:09:51,sub_bf38c898d15043e381ab7bfb,,card,
611,617,4,datahub,professional,monthly,5999,0,active,15,,,2024-08-31,2024-09-30,False,,,2024-08-31T22:36:11,2024-08-31T22:36:11,sub_e9d0f5140ea04118ab356efe,,card,
612,617,2,cloudsync,enterprise,annual,99990,0,active,4,,,2024-08-29,2025-08-29,False,,,2024-08-29T22:36:11,2024-08-29T22:36:11,sub_e43f8b2a56144482b3eef0dd,,invoice,
613,618,4,teamchat,enterprise,annual,149990,14066,active,13,,,2024-10-04,2025-10-04,False,,,2024-10-04T18:44:19,2024-10-04T18:44:19,sub_c8ba5787520449e1b7ad47cd,PROMO29,card,
614,618,14,datahub,professional,monthly,5999,0,active,16,,,2024-10-10,2024-11-09,False,,,2024-10-10T18:44:19,2024-10-10T18:44:19,sub_bfe8138279694c37a2a92818,,card,
615,619,9,teamchat,enterprise,annual,149990,0,active,3,,,2023-11-30,2024-11-29,False,,,2023-11-30T16:48:08,2023-11-30T16:48:08,sub_b25d4a42592d4b39afdd9dbe,,card,
616,621,10,cloudsync,enterprise,monthly,9999,494,active,20,,,2024-12-29,2025-01-28,False,,,2024-12-29T16:57:44,2024-12-29T16:57:44,sub_4710c897a1c443f18d36cc9e,PROMO39,invoice,
617,622,1,cloudsync,professional,annual,29990,2411,canceled,7,,,2023-01-20,2024-01-20,True,2023-05-27T10:33:27,2023-06-26T10:33:27,2023-01-20T06:18:58,2023-01-20T06:18:58,sub_541b8b604d9740578520a834,PROMO95,card,
